FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,INGRESO,DESHABITAD,PROCESO,VIOLENCIA,ARMAS_US,ARMA,PER_SOSP,ALIAS,SEXO_AGRE,SEXO_AFEC,CAT_SOS,DETENIDO,MOT_DET,DET_SPM,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,REROBADO,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,DEN_CASIO,LONG,LAT,OID
250749274,0,30414,ROBO A CASA,4,18/04/2025,16,5,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,634,CALLE,ILIO,NA,NA,"212,B,,",AVENIDA,RANCHO SAN ANTONIO,5,0,0,27,sin datos,4,NO,Falso,Falso,9,ninguna,VECINO,EL BARRABAS,H,H,6,1,FALTA ADMINISTRATIVA,N,0,0,Falso,0,N,N,NO,6,tecnologia,0,1500,Falso,1,4,0,-102.26863,21.8099985,743
250752404,0,30414,ROBO A CASA,4,19/04/2025,16,6,11,COLONIA,MACARIO J. GOMEZ,1334,1334,CALLE,SUR,NA,NA,"403,,,",PROLONGACION,PONIENTE,7,0,0,13,15:00-08:40,7,DESHABITADA,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"10,11,19,45","acabados, herramienta, material de construccion, carretilla",0,10000,Falso,1,1,0,-102.25443,21.9769729,744
250753010,0,30414,ROBO A CASA,4,19/04/2025,16,6,1,FRACCIONAMIENTO,LUNARIA,321,321,CALLE,CALICE,NA,NA,"169,,,",CALLE,TARVOS,5,0,0,5,00:00-05:59,4,NO,Falso,Falso,9,ninguna,2 HOMBRES 1 MUJER,ND,A,H,8,0,N,N,0,0,Falso,0,COCHE,CAMBRY BLANCO O DORADO CON PARRILLA ARRIBA,NO,11,herramienta,0,22000,Falso,"1,23",1,4123,-102.24636,21.8343045,745
250753129,0,30414,ROBO A CASA,4,19/04/2025,16,6,1,FRACCIONAMIENTO,CUMBRES III,674,674,CALLE,8 SUR MIGUEL ESTRADA ITURBIDE,NA,NA,"106,,,",CALLE,23 PONIENTE LAS TORRES,3,0,0,27,sin datos,4,SOLA,Falso,Falso,9,ninguna,HERMANO,ND,H,M,5,0,N,N,0,0,Falso,0,N,N,NO,12,ropa,0,1000,Falso,1,1,0,-102.23508,21.9219993,746
250758310,0,30414,ROBO A CASA,4,19/04/2025,16,6,1,FRACCIONAMIENTO,MONTEBELLO DELLA STANZA,381,381,CALLE,10 DE OCTUBRE,NA,NA,"136,,,",AVENIDA,UNIDAD NACIONAL,3,0,0,18,dias solo,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"2,6,15","computo, tecnologia, joyeria",0,50000,Falso,"1,23",1,4124,-102.27249,21.937457,747
250760362,0,30414,ROBO A CASA,4,20/04/2025,16,7,2,COMUNIDAD,EL TULE,734,734,CALLE,ANTONIO MACIAS,NA,NA,",,,",CALLE,RAL REYES,7,0,0,27,sin datos,9,NO,Falso,Falso,9,ninguna,EXPAREJA,ND,H,M,5,0,N,N,0,0,Falso,0,N,N,NO,13,"pantalla, celular",0,15000,Falso,1,1,0,-102.08865,22.0860712,748
250760813,0,30414,ROBO A CASA,4,20/04/2025,16,7,5,CONDOMINIO,RUISEÑORES II,1023,1023,CALLE,AGUILA,NA,NA,"118,B,,",CALLE,FAISAN,7,0,0,27,sin datos,9,NO,Falso,Falso,9,ninguna,CUÑADO DE LA CUÑADA,EL CACHE,H,M,3,0,N,N,0,0,Falso,0,N,N,NO,3,celular,0,6000,Falso,1,1,0,-102.33131,21.9679194,749
250760901,0,30414,ROBO A CASA,4,20/04/2025,16,7,1,UNIDAD HABITACIONAL,POTREROS DEL OESTE,167,167,ANDADOR,VAQUEROS,NA,NA,"104,F,,",AVENIDA,SIGLO XXI,2,0,0,27,sin datos,5,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,26,bolsa,0,0,Falso,1,1,0,-102.29679,21.8453688,750
250761050,0,30414,ROBO A CASA,4,20/04/2025,16,7,1,FRACCIONAMIENTO,REAL DE HACIENDAS,307,307,CALLE,HACIENDA DE CUAUTLA,NA,NA,"302,,,",CALLE,HACIENDA DE CORTES,4,0,0,26,05:07 a. m.,4,NO,Falso,Falso,9,ninguna,2 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,NO,14,bicimoto,0,0,Falso,1,1,0,-102.243,21.8934413,751
250762161,0,30414,ROBO A CASA,4,20/04/2025,16,7,1,FRACCIONAMIENTO,PASEOS DEL SUR,634,634,CALLE,TOSCANA,NA,NA,"117,,,",CALLE,MODENA,5,0,0,13,14:00-10:00,3,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,18,tanque de gas,0,0,Falso,1,1,0,-102.273,21.8130875,752
250762686,0,30414,ROBO A CASA,4,20/04/2025,16,7,1,FRACCIONAMIENTO,EL PUERTECITO,407,407,CALLE,PUERTO DE SALINA CRUZ,NA,NA,"113,,,",CALLE,PUERTO ISLA DEL CARMEN,3,0,0,23,20:00-20:40,5,NO,Falso,Falso,9,ninguna,1 HOMBRE,EL FERCHUS,H,H,8,0,N,N,0,0,Falso,0,N,N,NO,"3,5,12","celular, equipo de sonido, ropa",0,7000,Verdadero,1,10,0,-102.2488,21.9383904,753
250764718,0,30414,ROBO A CASA,4,20/04/2025,16,7,11,FRACCIONAMIENTO,LA RIBERA,1340,1340,CALLE,PONCITLAN,NA,NA,"242,,,",CALLE,COYOACAN,7,0,0,18,dias solo,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,1,television,0,0,Falso,1,13,0,-102.25126,21.9563712,754
250766229,0,30414,ROBO A CASA,4,20/04/2025,16,7,1,FRACCIONAMIENTO,EL PUERTECITO,407,407,CALLE,PUERTO LAZARO CARDENAS,NA,NA,"308,,,",CALLE,PUERTO DE ENSENADA,3,0,0,14,15:00-20:00,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"8,28","electrodomesticos, dinero",30,30,Falso,1,1,0,-102.24748,21.9384165,755
250766374,0,30414,ROBO A CASA,4,20/04/2025,16,8,1,COMUNIDAD,CIENEGUILLA (LA LUMBRERA),3,3,CALLE,BENITO JUAREZ,NA,NA,"117,,,",CALLE,20 DE NOVIEMBRE,2,0,0,1,dias solo,3,SOLA,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"1,9,10,11","pantalla, mobiliario, acabados, herramienta",0,10000,Falso,1,23,0,-102.45532,21.7319779,756
250766652,0,30414,ROBO A CASA,4,20/04/2025,16,7,1,BARRIO,EL ENCINO,517,517,CALLE,DOCTOR DIAZ DE LEON,NA,NA,"432,,,",CALLE,LEONA VICARIO,1,22,20,24,10:20 p. m.,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,10,acabados,0,0,Falso,1,1,0,-102.29283,21.8765323,757
250767753,0,30413,ROBO A CASA,4,21/04/2025,17,1,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,175,CALLE,CORONEL JOSE FERRERO,NA,NA,"250,,,",CALLE,JOSE MARIA BOCANEGRA,2,0,0,25,00:00-00:28,4,NO,Falso,Verdadero,13,"cortante, contusa",8 HOMBRES DEL CARTEL JALISCO,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,NO,"3,28","celular, dinero",5000,5000,Falso,1,2,0,-102.32424,21.8541279,758
250769775,0,30414,ROBO A CASA,4,18/04/2025,16,5,1,FRACCIONAMIENTO,MISION DE SAN JERONIMO,398,398,AVENIDA,MISION DE SAN JERONIMO,NA,NA,"117,,51,",CIRCUITO,SAN JERONIMO,6,0,0,27,sin datos,2,SOLA,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"1,2,14","pantalla, computo, bicicleta",0,45000,Falso,1,2,0,-102.33577,21.886956,759
250771488,0,30414,ROBO A CASA,4,21/04/2025,17,1,1,FRACCIONAMIENTO,CUMBRES III,674,674,CALLE,10 SUR JEREMIAS,NA,NA,"14,,,",AVENIDA,ADOLFO CHRITLIEB IBARRA,3,0,0,5,00:00-05:59,8,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"1,5,42","pantalla, equipo de sonido, instrumentos musicales",0,150000,Falso,1,1,0,-102.23351,21.9226208,760
250772715,0,30414,ROBO A CASA,4,21/04/2025,17,1,1,FRACCIONAMIENTO,EL PUERTECITO,407,407,CALLE,PUERTO ISLA DEL CARMEN,NA,NA,"208,,,",CALLE,PUERTO DOS BOCAS,3,0,0,9,10:30-18:00,3,DESHABITADA,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"1,11,38","pantalla, herramienta, otros",0,5000,Falso,"1,23",1,4144,-102.24919,21.9377342,761
250776192,0,30414,ROBO A CASA,4,22/04/2025,17,2,11,COLONIA,MACARIO J. GOMEZ,1334,1334,CALLE,CANDILES,NA,NA,"409,,,",CALLE,DEL POZO,7,0,0,16,19:00-07:15,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,11,herramienta,0,1600,Falso,1,1,0,-102.25337,21.9758769,762
250776377,0,30414,ROBO A CASA,4,22/04/2025,17,2,11,RURAL,LORETITO (CHARCO DEL TORO),1337,1337,CALLE,EXIQUIO RAMIREZ,NA,NA,",,,",CALLE,N,7,0,0,20,09:10 a. m.,9,NO,Falso,Falso,9,ninguna,1 HOMBRE,EL PINKI,H,H,8,0,N,N,0,0,Falso,0,N,N,NO,19,material de construccion,0,700,Falso,1,1,0,-102.2396,21.9980791,763
250776397,0,30414,ROBO A CASA,4,22/04/2025,17,2,1,FRACCIONAMIENTO,REAL DE HACIENDAS,307,307,CALLE,HACIENDA SALITRILLO,NA,NA,"135,,,",CALLE,HACIENDA LA HUERTA,4,0,0,20,09:10 a. m.,9,NO,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,M,8,0,N,N,0,0,Falso,0,N,N,NO,39,sin datos,0,0,Falso,1,11,0,-102.24284,21.8881121,764
250778491,0,30414,ROBO A CASA,4,21/04/2025,17,1,1,FRACCIONAMIENTO,LA FLORIDA l,443,443,CALLE,PEISTON,NA,NA,"117,,,",CALLE,MARTIN PESCADOR,3,7,4,19,07:04 a. m.,2,SOLA,Falso,Falso,9,ninguna,"2 HOMBRES DELGADO 170 CM MORENO, DELGADO MORENO 165 CMS",ND,H,M,8,0,N,N,0,0,Falso,0,N,N,NO,"1,2,8,11,24,53","pantalla, computo, electrodomesticos, bateria, casco",0,30000,Falso,"1,23",1,4146,-102.24375,21.923889,765
250782895,0,30414,ROBO A CASA,4,23/04/2025,17,3,5,FRACCIONAMIENTO,EL MEZQUITAL,902,902,CALLE,MEZQUITAL,NA,NA,"302,,,",PROLONGACION,PLAN DE SAN LUS,7,0,0,26,04:14 a. m.,1,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"3,26,27, 28","celular, bolsa, documentos, dinero",200,8000,Falso,1,1,0,-102.35636,21.9672863,766
250783958,0,30414,ROBO A CASA,4,23/04/2025,17,3,1,FRACCIONAMIENTO,MISION DE SAN JERONIMO,398,398,CIRCUITO,SAN JERONIMO,NA,NA,"117,,76,",CIRCUITO,SAN JERONIMO,6,0,0,27,sin datos,2,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,39,sin datos,0,0,Falso,1,1,0,-102.33594,21.8868669,767
250786945,0,30414,ROBO A CASA,4,23/04/2025,17,3,1,COLONIA,OBRAJE,518,518,CALLE,EPIFANIO DE LA SILVA,NA,NA,"105,,,",CALLE,CORONEL VALENTE ARTEAGA,1,0,0,9,08:00-15:00,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"12,15,42","ropa, joyeria, instrumentos musicales",0,5000,Falso,1,1,0,-102.29602,21.8714104,768
250788305,0,30414,ROBO A CASA,4,23/04/2025,17,3,1,FRACCIONAMIENTO,VILLAS DE DON ANTONIO,402,402,CALLE,GENERAL ANTONIO ROSALES FLORES,NA,NA,"240,,,",CALLE,FRANCISCO ANTONIO MORENO ESCANDON,3,0,0,2,12:00-18:59,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,39,sin datos,0,0,Falso,1,20,0,-102.25126,21.9250802,769
250788880,0,30414,ROBO A CASA,4,23/04/2025,17,3,1,NO APLICA,VIÑEDOS DEL SUR,633,633,CALLE,ALFREDO DE LARA ISAACS,NA,NA,"218,,,",CALLE,ALBERTO FUENTES DAVILA,5,0,0,24,22:30-23:45,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"3,11,14","celular, herramienta, bicicleta",0,7000,Falso,1,26,0,-102.27601,21.8087766,770
250790793,0,30414,ROBO A CASA,4,24/04/2025,17,4,11,FRACCIONAMIENTO,SANTA FE,1324,1324,AVENIDA,SAN SIMON,NA,NA,"135,,,",CALLE,SAN FELIX ORIENTE,7,0,0,18,dias solo,5,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"1,5,8,15,28","pantalla, equipo de sonido, electrodomesticos, joyeria, dinero",3600,10900,Falso,1,1,0,-102.27349,22.0280072,771
250761380,0,30414,ROBO A CASA,4,20/04/2025,16,8,3,COMUNIDAD,PRESA E LOS ADOBES,841R,0,TERRACERIA,N,ND,NA,",,,",N,N,7,0,0,27,sin datos,4,TERRENO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,10,acabados,0,15000,Falso,1,1,0,-102.70084,21.8073636,772
250782343,0,30414,ROBO A CASA,4,23/04/2025,17,8,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,601,CALLE,FRANCISCO DE J HERRERA L,NA,NA,"4118,A,,",CALLE,MONTE ELBRUS,3,0,0,1,dias solo,4,DESHABITADA,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,10,acabados,0,0,Falso,1,16,0,-102.25601,21.9428335,773
250783082,0,30414,ROBO A CASA,4,23/04/2025,17,3,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,93,PLAZA,HUNUCMA,NA,NA,"112,A,,",CALLE,HUNUCMA,5,0,0,26,05:24 a. m.,4,NO,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,H,8,0,N,N,0,0,Falso,0,BICICLETA,BLANCO,NO,10,acabados,0,0,Falso,1,1,0,-102.25808,21.8607858,774
250683092,0,30504,ROBO A CASA,4,07/04/2025,15,1,9,COLONIA,SAN RAFAEL,1264,1264,CALLE,FRANCISCO VILLA,NA,NA,"109,,,",CALLE,JOSE MACIAS,7,0,0,27,sin datos,4,NO,Falso,Falso,9,ninguna,HIJASTRO,CHISTOPHER VELA LOERA 16 AÑOS,H,ND,5,0,N,N,0,0,Falso,0,N,N,NO,15,joyeria,0,0,Falso,1,2,0,-102.18049,22.2255243,775
250691413,0,30504,ROBO A CASA,4,11/04/2025,15,5,1,FRACCIONAMIENTO,LOS PERICOS,287,287,CALLE,SAN BERNARDO,ND,ND,"108,,,",AVENIDA,CULTURA OTOMI SUR,4,0,0,19,08:15 a. m.,9,NO,Falso,Falso,9,ninguna,HERMANO,ND,H,M,5,0,N,N,0,0,Falso,0,N,N,NO,3,celular,0,0,Falso,1,2,0,-102.24487,21.9004965,776
250710622,0,30504,ROBO A CASA,4,13/04/2025,15,7,1,FRACCIONAMIENTO,ESPAÑA,171,171,CALLE,NAVARRA,ND,ND,"1909,A,,",CALLE,N,2,0,0,27,sin datos,9,NO,Falso,Falso,9,ninguna,TIA DEL ESPOSO,ND,M,M,5,0,N,N,0,0,Falso,0,N,N,NO,3,celular,0,8000,Falso,1,14,0,-102.31841,21.8654066,777
250791831,0,30414,ROBO A CASA,4,24/04/2025,17,4,1,FRACCIONAMIENTO,LA ANTORCHA,656R,0,CALLE,PROGRESO,NA,NA,"245,,,",CALLE,ND,4,0,0,18,dia solo,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,SI1,"10,38","acabados, otros",0,5000,Falso,1,1,0,-102.20946,21.8654888,778
250792307,0,30414,ROBO A CASA,4,24/04/2025,17,4,1,FRACCIONAMIENTO,VIÑEDOS DEL SUR,633,633,AVENIDA,FERROCARRIL,NA,NA,"505,B,,",CALLE,ALBERTO FUENTES DAVILA,5,16,2,22,04:02 p. m.,4,NO,Falso,Falso,9,ninguna,3 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,COCHE,SEDAN GRIS OBSCURO,NO,"3,11","celular, herramienta",0,10000,Falso,1,1,0,-102.2764,21.8089572,779
250795531,0,30414,ROBO A CASA,4,24/04/2025,17,4,1,FRACCIONAMIENTO,LOMAS DEL SUR,367,367,AVENIDA,SAN SEBASTIAN 305,NA,NA,"9,,,",CALLE,LOMAS DE ORIENTE,5,0,0,27,sin datos,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"5,11,12,28","equipo de sonido, herramienta, ropa, dinero",500,500,Falso,1,1,0,-102.26276,21.8281529,780
250797091,0,30414,ROBO A CASA,4,25/04/2025,17,5,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,342,CALLE,ALFONSO DE ANDA CUELLAR,NA,NA,"103,,,",AVENIDA,JOSE E FEMAT GUTIERREZ,3,0,0,15,19:00-05:59,4,NO,Falso,Falso,9,ninguna,ND,ND,H,H,8,1,ROBO,N,0,0,Falso,0,MOTOCICLETA,SP 150 NEGRO CON GRIS,NO,39,sin datos,0,0,Verdadero,1,4,0,-102.25667,21.9288222,781
250797509,0,30414,ROBO A CASA,4,25/04/2025,17,8,1,COLONIA,EL RIEGO,291,291,CALLE,RETOÑO,NA,NA,"109,,,",AVENIDA,ESPIGA,4,0,0,1,dias solo,3,SOLA,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"1,2,5,8,18","pantalla, computo, equipo de sonido, electrodomesticos, tanque de gas",0,0,Falso,"1,23",1,4156,-102.25127,21.892692,782
250797586,0,30414,ROBO A CASA,4,25/04/2025,17,5,1,FRACCIONAMIENTO,BOSQUES DEL PRADO SUR,153,153,CALLE,SAN JOSE DE LOS REYNOSO,NA,NA,"320,,,",CALLE,SAN JUAN DE LOS LAGOS,6,0,0,16,19:00-10:00,4,CONSTRUCCION,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,11,herramienta,0,45000,Falso,"1,23",1,4157,-102.30846,21.9131431,783
250798479,0,30414,ROBO A CASA,4,25/04/2025,17,5,1,FRACCIONAMIENTO,VISTA ALEGRE,640,640,CALLE,EL JARIPEO,NA,NA,"307,,,",CALLE,LA MANGANA,5,12,38,21,12:38 p. m.,4,NO,Verdadero,Falso,9,ninguna,2 HOMBRES,ND,H,M,8,1,ROBO,N,0,0,Falso,0,TAXI,A134AAH MARCH BLANCO NO. 2134,NO,"2,11,25","computo, herramienta, rines",0,6000,Verdadero,12,4,0,-102.27911,21.7871259,784
250800146,0,30414,ROBO A CASA,4,25/04/2025,17,8,1,COMUNIDAD,NORIAS DE OJOCALIENTE,14,14,CALLE,20 DE NOVIEMBRE,NA,NA,"124,,,",CALLE,16 DE SEPTIEMBRE,4,0,0,1,dias solo,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,12,ropa,0,0,Falso,1,1,0,-102.2123,21.8963782,785
250800331,0,30404,ROBO A CASA,4,25/04/2025,17,5,1,COLONIA,SAN PABLO,242,242,CALLE,SANTA IRENE,NA,NA,"147,,,",CALLE,EJERCITO NACIONAL,6,17,5,22,05:05 p. m.,4,NO,Verdadero,Falso,9,ninguna,ND,JOSE FRANCISCO MACIAS MALDONADO 43 AÑOS,H,H,8,1,DAÑOS A LAS COSAS,JOSE FRANCISCO MACIAS MALDONADO 43 AÑOS,0,0,Falso,0,N,N,NO,10,acabados,0,0,Falso,1,4,0,-102.30173,21.8946324,786
250800626,0,30414,ROBO A CASA,4,25/04/2025,17,8,1,FRACCIONAMIENTO,LOMAS DEL AJEDREZ,462,462,CALLE,DEL JAQUE,NA,NA,"208,,,",AVENIDA,DEL REY,5,0,0,1,dias solo,3,SOLA,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"2,12,14,38,55","computo, ropa, bicicleta, otros, patin electrico",0,8000,Falso,"1,23",1,4209,-102.2531,21.8425108,787
250803030,0,30414,ROBO A CASA,4,25/04/2025,17,5,1,FRACCIONAMIENTO,SAN CAYETANO,591,591,CALLE,SAN FRANCISCO,NA,NA,"128,,,",CALLE,SAN CLEMENTE,6,0,0,2,06:00-11:59,4,NO,Falso,Falso,9,ninguna,RENTEROS,ND,A,H,1,0,N,N,0,0,Falso,0,N,N,NO,18,"pantalla, electrodomesticos",0,0,Falso,1,1,0,-102.30728,21.8987585,788
250803254,0,30414,ROBO A CASA,4,25/04/2025,17,5,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,601,CALLE,FRANCISCO DE J HERRRERA L,NA,NA,"4122,,,",CALLE,SIERRA AGUILADA,3,0,0,24,11:25 p. m.,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,10,acabados,0,0,Verdadero,1,10,0,-102.25576,21.9432024,789
250806544,0,30414,ROBO A CASA,4,26/04/2025,17,6,1,FRACCIONAMIENTO,REAL DEL SOL,412,412,CALLE,SOLEDAD,NA,NA,"212,,,",AVENIDA,VALLARTA,4,0,0,2,06:00-11:59,4,NO,Falso,Falso,9,ninguna,HIJO,ND,H,M,5,1,FALTA ADMINISTRATIVA,N,0,0,Falso,0,N,N,NO,1,pantalla,0,0,Falso,1,4,0,-102.23883,21.8881898,790
250810170,0,30414,ROBO A CASA,4,26/04/2025,17,8,11,FRACCIONAMIENTO,SANTA FE,1324,1324,CALLE,SAN NICOLAS,NA,NA,"117,,,",CALLE,SAN FELIX,7,0,0,1,dias solo,3,SOLA,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"1,8,11,12,18,25","pantalla,electrodomesticos, herramienta, ropa, tanque de gas, llantas",0,130000,Falso,1,1,0,-102.27435,22.0276067,791
250816791,0,30414,ROBO A CASA,4,27/04/2025,17,7,1,FRACCIONAMIENTO,NATURA,371,371,AVENIDA,JOSE E FEMAT GUTIERREZ,NA,NA,"658,,,",AVENIDA,SALVADOR FEMAT GUTIERREZ,3,12,30,21,12:30 p. m.,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"1,11,15,31","pantalla, herramienta, joyeria, mochila",0,20000,Falso,1,1,0,-102.25239,21.9350804,792
250816873,0,30414,ROBO A CASA,4,27/04/2025,17,8,1,COLONIA,LAS FLORES,266,266,AVENIDA,DOCTOR IGNACIO T CHAVEZ,NA,NA,"1103,A,,",CALLE,MARGARITAS,2,0,0,1,dias solo,9,DESHABITADA,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,10,acabados,0,10000,Falso,1,2,0,-102.30634,21.8719308,793
250820705,0,30414,ROBO A CASA,4,27/04/2025,17,7,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,601,CALLE,MONTE ELBRUS,NA,NA,"218,A,,",CALLE,MONTES DE TOLEDO,3,17,41,22,05:41 p. m.,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"11,38","herramienta, otros",0,0,Falso,1,1,0,-102.25734,21.9448509,794
250820957,0,30414,ROBO A CASA,4,27/04/2025,17,7,1,FRACCIONAMIENTO,LOMAS DE LA ASUNCION,545,545,CALLE,JUAN LOPEZ ELIZALDE,NA,NA,"422,,,",CALLE,FERNANDEZ DE PROAÑO,3,0,0,10,11:00-21:40,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"5, 28","equipo de sonido, dinero",6000,18000,Falso,1,1,0,-102.26159,21.9236693,795
250821177,0,30414,ROBO A CASA,4,27/04/2025,17,8,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,354,AVENIDA,SALVADOR RANGEL LOPEZ,NA,NA,"318,,,",CALLE,FRANCISCO ARMENGOL,3,0,0,1,dias solo,3,SOLA,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,39,sin datos,0,0,Falso,1,1,0,-102.25557,21.9400199,796
250822197,0,30414,ROBO A CASA,4,27/04/2025,17,7,5,FRACCIONAMIENTO,LA CARTUJA,1029,1029,CIRCUITO,MACARENA SUR,NA,NA,"168,,,",CALLE,REMEDIOS,7,0,0,18,dias solo,3,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"2,6,11,15","computo, tecnologia, herramienta, joyeria",0,35000,Falso,1,1,0,-102.34295,21.9861632,797
250822435,0,30414,ROBO A CASA,4,28/04/2025,18,1,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,223,CALLE,LOS CAMPOS,NA,NA,"109,,,",AVENIDA,OJOCALIENTE,4,0,0,14,16:00-00:10,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,13,jugueteria,0,4000,Falso,1,1,0,-102.25845,21.8963697,798
250822965,0,30413,ROBO A CASA,4,28/04/2025,18,1,1,FRACCIONAMIENTO,LOS PERICOS,287,287,CALLE,SAN PATRICIO,NA,NA,"144,,,",AVENIDA,CULTURA OTOMI SUR,4,0,0,25,01:00-01:20,9,NO,Falso,Verdadero,1,cortante,VECINO,ND,H,M,6,0,N,N,0,0,Falso,0,N,N,NO,14,bicicleta,0,5000,Falso,"1,23",69,0,-102.24556,21.8986881,799
250824077,0,30414,ROBO A CASA,4,28/04/2025,18,1,1,BARRIO,GUADALUPE,502,502,CALLE,BENJAMIN DE LA MORA,NA,NA,"204,,,",CALLE,LIBERTAD,1,6,36,19,06:36 a. m.,9,NO,Verdadero,Falso,9,ninguna,1 HOMBRE 25 AÑOS 175 CMS DELGADO,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,NO,"11,44","herramienta, arma",0,0,Falso,"1,23",11,4226,-102.30003,21.8874319,800
